Room No,"  ลักษณะของความเสียหายที่พบ (เลือกได้มากกว่า 1 ข้อ)  
Types of damage found (more than one option may be selected)",Image Link,Damage Types
1674/532,"ผนังแตกร้าว  / Cracked wall, กระเบื้องหลุด/แตก  Tile loose/broken","https://drive.google.com/open?id=1bWC9KT1CaVO1jyQOHg4do4ygzuZPc-WI, https://drive.google.com/open?id=1StcHH02B2nV1xtlDuabge8LluyMJ5Tj6, https://drive.google.com/open?id=1mpqKs6s2zzr7arw3rv28oZ-DtHdsrDET, https://drive.google.com/open?id=1lCKZWjAw5Hntmf1bz2I5k8S-WwIY5VfN, https://drive.google.com/open?id=1tK_WicBnIj0j_UOP9xse6SEaXyFVRtnt, https://drive.google.com/open?id=1qLi66X5jnDOB34DEGiAQY01W-nVkCLNX, https://drive.google.com/open?id=1z7JrS-00te6u48Rc0KG66wbaPzPncQNe, https://drive.google.com/open?id=18fJW8HmjWbTR32jGf58lDISaOYp0Vkps, https://drive.google.com/open?id=1OpenNOWe9wF4rNFaW8T4fhe0Vn8T2sZu, https://drive.google.com/open?id=1gobHF5opMTCADW7wSb10CxtvB8LbfwBF",กระเบื้องหลุด/แตก  Tile loose/broken
1816,"ผนังแตกร้าว  / Cracked wall, กระเบื้องหลุด/แตก  Tile loose/broken","https://drive.google.com/open?id=1-pvt8F624UgnylG_wAVBNuVt06AqNW-o, https://drive.google.com/open?id=1jsPbwi7G_Ley-uM9FW_QRQhcFDyREbbx, https://drive.google.com/open?id=1gus5K-XRL17KRA3cWpIXtDihMuVDZf0Z, https://drive.google.com/open?id=1MoqpAkWV-TVgxtWCUkn7ixTB10YwbRxA, https://drive.google.com/open?id=1jr21g8-NqBnYnBUQNFbDRGC9mQ6GuUOn, https://drive.google.com/open?id=1FjHnBsZbAXAV3O29p8JB7O1djQFo5VRx, https://drive.google.com/open?id=1Hc-yEwvv6ok1NmFDG3_-QbWMZlZb4kxK, https://drive.google.com/open?id=1MF7WAW4Uz1LmNRAv2vAIJJWFFAZh_jyV, https://drive.google.com/open?id=19kFmQ3uSYcBICleXMRBWEHgct404mjiI, https://drive.google.com/open?id=1SCSiJ31SqoEpLdXn_kw24Awp06J6hs3x",ผนังแตกร้าว  / Cracked wall
1816,"ผนังแตกร้าว  / Cracked wall, กระเบื้องหลุด/แตก  Tile loose/broken","https://drive.google.com/open?id=1-pvt8F624UgnylG_wAVBNuVt06AqNW-o, https://drive.google.com/open?id=1jsPbwi7G_Ley-uM9FW_QRQhcFDyREbbx, https://drive.google.com/open?id=1gus5K-XRL17KRA3cWpIXtDihMuVDZf0Z, https://drive.google.com/open?id=1MoqpAkWV-TVgxtWCUkn7ixTB10YwbRxA, https://drive.google.com/open?id=1jr21g8-NqBnYnBUQNFbDRGC9mQ6GuUOn, https://drive.google.com/open?id=1FjHnBsZbAXAV3O29p8JB7O1djQFo5VRx, https://drive.google.com/open?id=1Hc-yEwvv6ok1NmFDG3_-QbWMZlZb4kxK, https://drive.google.com/open?id=1MF7WAW4Uz1LmNRAv2vAIJJWFFAZh_jyV, https://drive.google.com/open?id=19kFmQ3uSYcBICleXMRBWEHgct404mjiI, https://drive.google.com/open?id=1SCSiJ31SqoEpLdXn_kw24Awp06J6hs3x",กระเบื้องหลุด/แตก  Tile loose/broken
1815,"ผนังแตกร้าว  / Cracked wall, กระเบื้องหลุด/แตก  Tile loose/broken","https://drive.google.com/open?id=1Hxw6neE32hhBmVeyfFHCpSC3daq6JEfi, https://drive.google.com/open?id=15jYkUVvMMBW3hiZyVoMF9JNG0YwT9Y9Y, https://drive.google.com/open?id=1TzQXgpQvGQ_KlpdgId8xh24qi_iImaTg, https://drive.google.com/open?id=14DfUWWa8RybEnMZe2ezcW4pFapsVS2yG, https://drive.google.com/open?id=1gPlL1OyMYJnVmXSacOuzV4bRmQLnAdjL, https://drive.google.com/open?id=1LtJVAeMQBb_l4mC793eZmBnXswpJEUwG, https://drive.google.com/open?id=12Yx1G9FfbmbFfiOgyLG7iPov_7C7g_EY, https://drive.google.com/open?id=1HqjASSppv63g2wHzRBmX8Z7euYkRfmsG, https://drive.google.com/open?id=1XvxXm1ySC_UT4P4L1kVd3aj_qqDyEV3v, https://drive.google.com/open?id=1Xuhphq0EvdxWLx4CQH-6wzt5hFqdB6-X",ผนังแตกร้าว  / Cracked wall
1815,"ผนังแตกร้าว  / Cracked wall, กระเบื้องหลุด/แตก  Tile loose/broken","https://drive.google.com/open?id=1Hxw6neE32hhBmVeyfFHCpSC3daq6JEfi, https://drive.google.com/open?id=15jYkUVvMMBW3hiZyVoMF9JNG0YwT9Y9Y, https://drive.google.com/open?id=1TzQXgpQvGQ_KlpdgId8xh24qi_iImaTg, https://drive.google.com/open?id=14DfUWWa8RybEnMZe2ezcW4pFapsVS2yG, https://drive.google.com/open?id=1gPlL1OyMYJnVmXSacOuzV4bRmQLnAdjL, https://drive.google.com/open?id=1LtJVAeMQBb_l4mC793eZmBnXswpJEUwG, https://drive.google.com/open?id=12Yx1G9FfbmbFfiOgyLG7iPov_7C7g_EY, https://drive.google.com/open?id=1HqjASSppv63g2wHzRBmX8Z7euYkRfmsG, https://drive.google.com/open?id=1XvxXm1ySC_UT4P4L1kVd3aj_qqDyEV3v, https://drive.google.com/open?id=1Xuhphq0EvdxWLx4CQH-6wzt5hFqdB6-X",กระเบื้องหลุด/แตก  Tile loose/broken
2015,"ผนังแตกร้าว  / Cracked wall, กระเบื้องหลุด/แตก  Tile loose/broken, เฟอร์นิเจอร์เสียหาย  / Damaged furniture","https://drive.google.com/open?id=1Ziqyf2dpvFfvn0vw9mjajCS3w-YJEtdL, https://drive.google.com/open?id=1TOIQPGcirWiGyDQE4jtEgrg9kEx7kHRC, https://drive.google.com/open?id=1Q4my4NQ7iHUkTRnR1L0GK2bItKglYEMM, https://drive.google.com/open?id=1FLuKv4_5ncCbMvw8XoJqRI65sW_yHf44, https://drive.google.com/open?id=1pmJq8nr2wgbsuoG2xi_outoQEi3UYnOC",ผนังแตกร้าว  / Cracked wall
2015,"ผนังแตกร้าว  / Cracked wall, กระเบื้องหลุด/แตก  Tile loose/broken, เฟอร์นิเจอร์เสียหาย  / Damaged furniture","https://drive.google.com/open?id=1Ziqyf2dpvFfvn0vw9mjajCS3w-YJEtdL, https://drive.google.com/open?id=1TOIQPGcirWiGyDQE4jtEgrg9kEx7kHRC, https://drive.google.com/open?id=1Q4my4NQ7iHUkTRnR1L0GK2bItKglYEMM, https://drive.google.com/open?id=1FLuKv4_5ncCbMvw8XoJqRI65sW_yHf44, https://drive.google.com/open?id=1pmJq8nr2wgbsuoG2xi_outoQEi3UYnOC",กระเบื้องหลุด/แตก  Tile loose/broken
2015,"ผนังแตกร้าว  / Cracked wall, กระเบื้องหลุด/แตก  Tile loose/broken, เฟอร์นิเจอร์เสียหาย  / Damaged furniture","https://drive.google.com/open?id=1Ziqyf2dpvFfvn0vw9mjajCS3w-YJEtdL, https://drive.google.com/open?id=1TOIQPGcirWiGyDQE4jtEgrg9kEx7kHRC, https://drive.google.com/open?id=1Q4my4NQ7iHUkTRnR1L0GK2bItKglYEMM, https://drive.google.com/open?id=1FLuKv4_5ncCbMvw8XoJqRI65sW_yHf44, https://drive.google.com/open?id=1pmJq8nr2wgbsuoG2xi_outoQEi3UYnOC",เฟอร์นิเจอร์เสียหาย  / Damaged furniture
1674/625,ผนังแตกร้าว  / Cracked wall,"https://drive.google.com/open?id=1UXly-1i_-J5PilpmgbXNi5VX1CpReNOD, https://drive.google.com/open?id=1ZiVIO66o2oaZpzaUSvfTtOmDAcJ4d2tb, https://drive.google.com/open?id=1LgeRrRqKcQnutfRz4-019TyFZvyIvFNn, https://drive.google.com/open?id=1R4yyVcs80mi6qk6oUxsDh8Hr6LqWkdBB, https://drive.google.com/open?id=1JPVM0GhuySZxg1OygcI7hkWa53HF0m8Z, https://drive.google.com/open?id=1ln5BH654nZIC-Z93jFUorOkCGDp5lKBP, https://drive.google.com/open?id=14vRpawL_dcJUqM2b6PWRP4lm9UEjAI2U",ผนังแตกร้าว  / Cracked wall
2207,"ผนังแตกร้าว  / Cracked wall, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows","https://drive.google.com/open?id=1QZb2VAfhPiGSxgStYDWmS2NGYoF-HUNW, https://drive.google.com/open?id=1KB5c57EfRYduYE1Gv-hIldfKZnXbJyez, https://drive.google.com/open?id=1q7EZPg5MF42t-_jV8wHqE16FZ35OjjbQ, https://drive.google.com/open?id=17alqTBiJvf0sT8U7CvDi-1vXBJ6CsnJ0, https://drive.google.com/open?id=19SFqTXknpHVi26qpIxU-4J7HFKxoXXfT, https://drive.google.com/open?id=1m3OH0Urekk6J9XB18jpPp2t7yaLsxp61, https://drive.google.com/open?id=1QlN_uvE8ZVVUGrq_fV_138uR8cHUTOaf, https://drive.google.com/open?id=17ispRkxKfzPtILHqW_mWDixonXCQN3Sl, https://drive.google.com/open?id=1loNEUiLS9XoiEnLJiugmEOLvMxVynblH",ผนังแตกร้าว  / Cracked wall
2207,"ผนังแตกร้าว  / Cracked wall, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows","https://drive.google.com/open?id=1QZb2VAfhPiGSxgStYDWmS2NGYoF-HUNW, https://drive.google.com/open?id=1KB5c57EfRYduYE1Gv-hIldfKZnXbJyez, https://drive.google.com/open?id=1q7EZPg5MF42t-_jV8wHqE16FZ35OjjbQ, https://drive.google.com/open?id=17alqTBiJvf0sT8U7CvDi-1vXBJ6CsnJ0, https://drive.google.com/open?id=19SFqTXknpHVi26qpIxU-4J7HFKxoXXfT, https://drive.google.com/open?id=1m3OH0Urekk6J9XB18jpPp2t7yaLsxp61, https://drive.google.com/open?id=1QlN_uvE8ZVVUGrq_fV_138uR8cHUTOaf, https://drive.google.com/open?id=17ispRkxKfzPtILHqW_mWDixonXCQN3Sl, https://drive.google.com/open?id=1loNEUiLS9XoiEnLJiugmEOLvMxVynblH",ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows
4004,"ผนังแตกร้าว  / Cracked wall, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows","https://drive.google.com/open?id=1DvdUopNA681RK5jSE0QEAP4lwVm5NTUC, https://drive.google.com/open?id=113pCSNK-RxYEYc7IkAaelpyfmQn6--qy, https://drive.google.com/open?id=1Qp0YONWEBzek9LUPvBaoEnkL64TQ7fJT, https://drive.google.com/open?id=1rDmC5YWA1LP_tUQZAhWQfAOXK6Bw_Yjw",ผนังแตกร้าว  / Cracked wall
4004,"ผนังแตกร้าว  / Cracked wall, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows","https://drive.google.com/open?id=1DvdUopNA681RK5jSE0QEAP4lwVm5NTUC, https://drive.google.com/open?id=113pCSNK-RxYEYc7IkAaelpyfmQn6--qy, https://drive.google.com/open?id=1Qp0YONWEBzek9LUPvBaoEnkL64TQ7fJT, https://drive.google.com/open?id=1rDmC5YWA1LP_tUQZAhWQfAOXK6Bw_Yjw",ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows
2405,"ผนังแตกร้าว  / Cracked wall, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows","https://drive.google.com/open?id=1xH0pKHfX1a18omO0GKGMSeYvYpyKPkmo, https://drive.google.com/open?id=1jo_9wEycIJ29xqRw0sHG02QqXNZV1X8o, https://drive.google.com/open?id=1NpZIS6N6J-t4gloDsrqom1-GJVqdc7pW, https://drive.google.com/open?id=1H2G4-oiLt10_zc3rsIkt9AXZMuvlPI8U, https://drive.google.com/open?id=10YgbrtVXWZeRiJlNJ4k-x0WJs9WzgUfm",ผนังแตกร้าว  / Cracked wall
2405,"ผนังแตกร้าว  / Cracked wall, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows","https://drive.google.com/open?id=1xH0pKHfX1a18omO0GKGMSeYvYpyKPkmo, https://drive.google.com/open?id=1jo_9wEycIJ29xqRw0sHG02QqXNZV1X8o, https://drive.google.com/open?id=1NpZIS6N6J-t4gloDsrqom1-GJVqdc7pW, https://drive.google.com/open?id=1H2G4-oiLt10_zc3rsIkt9AXZMuvlPI8U, https://drive.google.com/open?id=10YgbrtVXWZeRiJlNJ4k-x0WJs9WzgUfm",ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows
351,"ผนังแตกร้าว  / Cracked wall, เฟอร์นิเจอร์เสียหาย  / Damaged furniture","https://drive.google.com/open?id=1xG4v1Z4KeNi7GUN5ictRdy5wWRrKPEP8, https://drive.google.com/open?id=1k4RZ6EBEDzz1SYr0icbsyuRIxGP3IbtR, https://drive.google.com/open?id=1eTNOgoWERrB6BNMyqFWYfw8UqSeAH59Z, https://drive.google.com/open?id=1Vn1w5nWATwUDR9R9grML10jklnLph89b, https://drive.google.com/open?id=1Z7ilA5Pb_MODkiOr-NogyXW2l1DM_wMp",ผนังแตกร้าว  / Cracked wall
351,"ผนังแตกร้าว  / Cracked wall, เฟอร์นิเจอร์เสียหาย  / Damaged furniture","https://drive.google.com/open?id=1xG4v1Z4KeNi7GUN5ictRdy5wWRrKPEP8, https://drive.google.com/open?id=1k4RZ6EBEDzz1SYr0icbsyuRIxGP3IbtR, https://drive.google.com/open?id=1eTNOgoWERrB6BNMyqFWYfw8UqSeAH59Z, https://drive.google.com/open?id=1Vn1w5nWATwUDR9R9grML10jklnLph89b, https://drive.google.com/open?id=1Z7ilA5Pb_MODkiOr-NogyXW2l1DM_wMp",เฟอร์นิเจอร์เสียหาย  / Damaged furniture
732,"ผนังแตกร้าว  / Cracked wall, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, ตัวเลือก 10",,ผนังแตกร้าว  / Cracked wall
732,"ผนังแตกร้าว  / Cracked wall, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, ตัวเลือก 10",,กระเบื้องหลุด/แตก  Tile loose/broken
732,"ผนังแตกร้าว  / Cracked wall, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, ตัวเลือก 10",,ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows
732,"ผนังแตกร้าว  / Cracked wall, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, ตัวเลือก 10",,ตัวเลือก 10
804,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, น้ำรั่วซึม / Water leak","https://drive.google.com/open?id=1AA0-ZWEibUrAq4pwYOFk6xbn2eYPJFqi, https://drive.google.com/open?id=1kTP-a7JI_PZ1MrViuvHIHlGx5Ds04dsg, https://drive.google.com/open?id=1wkfWptO-v_mBCT2j9Q0f-bSmkjhukUkM, https://drive.google.com/open?id=1hnTLOdsjg2QPEczJwRs0CVIb5YUJzxNn, https://drive.google.com/open?id=15AvH0oFas3q6vZEU-ODkO6XP6sQ2yRrT, https://drive.google.com/open?id=183fjtk5eOls0HD1efHHX41t4EO44OXQc, https://drive.google.com/open?id=1TGMX8pW3XSK4AdXXiPkE1pNZLUM4y6bj, https://drive.google.com/open?id=1xcY3NAm22-K03cTBceZTDcDWZIkOPxcB, https://drive.google.com/open?id=1T33X5hurA0puJ-gAC8z1bu3kN2lwWwVs, https://drive.google.com/open?id=13OcBGn4uWg24ycM1RyIg423nzVtRpFhV",ผนังแตกร้าว  / Cracked wall
804,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, น้ำรั่วซึม / Water leak","https://drive.google.com/open?id=1AA0-ZWEibUrAq4pwYOFk6xbn2eYPJFqi, https://drive.google.com/open?id=1kTP-a7JI_PZ1MrViuvHIHlGx5Ds04dsg, https://drive.google.com/open?id=1wkfWptO-v_mBCT2j9Q0f-bSmkjhukUkM, https://drive.google.com/open?id=1hnTLOdsjg2QPEczJwRs0CVIb5YUJzxNn, https://drive.google.com/open?id=15AvH0oFas3q6vZEU-ODkO6XP6sQ2yRrT, https://drive.google.com/open?id=183fjtk5eOls0HD1efHHX41t4EO44OXQc, https://drive.google.com/open?id=1TGMX8pW3XSK4AdXXiPkE1pNZLUM4y6bj, https://drive.google.com/open?id=1xcY3NAm22-K03cTBceZTDcDWZIkOPxcB, https://drive.google.com/open?id=1T33X5hurA0puJ-gAC8z1bu3kN2lwWwVs, https://drive.google.com/open?id=13OcBGn4uWg24ycM1RyIg423nzVtRpFhV",เพดานหลุด/แตกร้าว  Ceiling falling/cracked
804,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, น้ำรั่วซึม / Water leak","https://drive.google.com/open?id=1AA0-ZWEibUrAq4pwYOFk6xbn2eYPJFqi, https://drive.google.com/open?id=1kTP-a7JI_PZ1MrViuvHIHlGx5Ds04dsg, https://drive.google.com/open?id=1wkfWptO-v_mBCT2j9Q0f-bSmkjhukUkM, https://drive.google.com/open?id=1hnTLOdsjg2QPEczJwRs0CVIb5YUJzxNn, https://drive.google.com/open?id=15AvH0oFas3q6vZEU-ODkO6XP6sQ2yRrT, https://drive.google.com/open?id=183fjtk5eOls0HD1efHHX41t4EO44OXQc, https://drive.google.com/open?id=1TGMX8pW3XSK4AdXXiPkE1pNZLUM4y6bj, https://drive.google.com/open?id=1xcY3NAm22-K03cTBceZTDcDWZIkOPxcB, https://drive.google.com/open?id=1T33X5hurA0puJ-gAC8z1bu3kN2lwWwVs, https://drive.google.com/open?id=13OcBGn4uWg24ycM1RyIg423nzVtRpFhV",กระเบื้องหลุด/แตก  Tile loose/broken
804,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, น้ำรั่วซึม / Water leak","https://drive.google.com/open?id=1AA0-ZWEibUrAq4pwYOFk6xbn2eYPJFqi, https://drive.google.com/open?id=1kTP-a7JI_PZ1MrViuvHIHlGx5Ds04dsg, https://drive.google.com/open?id=1wkfWptO-v_mBCT2j9Q0f-bSmkjhukUkM, https://drive.google.com/open?id=1hnTLOdsjg2QPEczJwRs0CVIb5YUJzxNn, https://drive.google.com/open?id=15AvH0oFas3q6vZEU-ODkO6XP6sQ2yRrT, https://drive.google.com/open?id=183fjtk5eOls0HD1efHHX41t4EO44OXQc, https://drive.google.com/open?id=1TGMX8pW3XSK4AdXXiPkE1pNZLUM4y6bj, https://drive.google.com/open?id=1xcY3NAm22-K03cTBceZTDcDWZIkOPxcB, https://drive.google.com/open?id=1T33X5hurA0puJ-gAC8z1bu3kN2lwWwVs, https://drive.google.com/open?id=13OcBGn4uWg24ycM1RyIg423nzVtRpFhV",น้ำรั่วซึม / Water leak
905,ผนังแตกร้าว  / Cracked wall,,ผนังแตกร้าว  / Cracked wall
905,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken",,ผนังแตกร้าว  / Cracked wall
905,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken",,เพดานหลุด/แตกร้าว  Ceiling falling/cracked
905,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken",,กระเบื้องหลุด/แตก  Tile loose/broken
1012,ผนังแตกร้าว  / Cracked wall,"https://drive.google.com/open?id=1zJFb9E7hiIig60ryUh7i7ohsn2Mjfgpx, https://drive.google.com/open?id=1oVCJUyTN6pjf1jWmCAkkZFXzm26d4q92, https://drive.google.com/open?id=1rmuBpy0s1FW4F5lrWa_XkJ3gXe0uE10D, https://drive.google.com/open?id=1B5TrhkTVqlCwnE2RkCR-TPRRAlxLjF3G, https://drive.google.com/open?id=1PM-jWNrqCRhTcV2tP93GVzSG9EBt_Awk, https://drive.google.com/open?id=1r1huygdOF39Lu6S2umoVIA51hkklpYHd, https://drive.google.com/open?id=1M6ioWPhNb9moGOFulRXoeY9qeNLgEdVj, https://drive.google.com/open?id=1YyDmQi-xGxWHBvhVA3PFMg-W91K00g74",ผนังแตกร้าว  / Cracked wall
1014,"ผนังแตกร้าว  / Cracked wall, กระเบื้องหลุด/แตก  Tile loose/broken",,ผนังแตกร้าว  / Cracked wall
1014,"ผนังแตกร้าว  / Cracked wall, กระเบื้องหลุด/แตก  Tile loose/broken",,กระเบื้องหลุด/แตก  Tile loose/broken
1101,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked","https://drive.google.com/open?id=1-WhHmDQq9p14Oj-8YlZHckT0nczGAUWu, https://drive.google.com/open?id=1ltsJeZaNQvqbKzStZMM5oQGyVlYY799N, https://drive.google.com/open?id=14PZOflC7NPtJ2onI1N5xavRbGhSjQg26, https://drive.google.com/open?id=125cp5mlqANPY1YUlrVQqBOaQ9G6vmnpE, https://drive.google.com/open?id=1BsyV6lU4TDaMwT1-mKWwnfDQO3M5Cty6",ผนังแตกร้าว  / Cracked wall
1101,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked","https://drive.google.com/open?id=1-WhHmDQq9p14Oj-8YlZHckT0nczGAUWu, https://drive.google.com/open?id=1ltsJeZaNQvqbKzStZMM5oQGyVlYY799N, https://drive.google.com/open?id=14PZOflC7NPtJ2onI1N5xavRbGhSjQg26, https://drive.google.com/open?id=125cp5mlqANPY1YUlrVQqBOaQ9G6vmnpE, https://drive.google.com/open?id=1BsyV6lU4TDaMwT1-mKWwnfDQO3M5Cty6",เพดานหลุด/แตกร้าว  Ceiling falling/cracked
1102,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked",,ผนังแตกร้าว  / Cracked wall
1102,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked",,เพดานหลุด/แตกร้าว  Ceiling falling/cracked
1103,"ผนังแตกร้าว  / Cracked wall, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, ตัวเลือก 10","https://drive.google.com/open?id=1zajLhgMmvakLk2KBuIruNr7MZREEuU55, https://drive.google.com/open?id=1tP-_glI0nhb3sQ-C1s8KA_hjFvRWrC7h, https://drive.google.com/open?id=1j5I8Tql6FZmh4ONKI0zkBUvIzSjLdDdM, https://drive.google.com/open?id=144nKqPyxRz9FkCCWPQ0GKnKsPj8Fq1OE, https://drive.google.com/open?id=1-WiRwOok8QN6qHxPNsfmdXsqlH1tHgS2, https://drive.google.com/open?id=1YveyHLmO5dlKfsQDLGZj3acDTwtBHFVf, https://drive.google.com/open?id=1Dr9T1ebAjSkAHCej3x9V6tqQ-r2gO2AL, https://drive.google.com/open?id=1NCTJtGd7wowgaLE6g8BYwldnrKdpufmy, https://drive.google.com/open?id=1Cu7Un782Bg-n-p4ipbqzmtjYDqQ2Dc1i",ผนังแตกร้าว  / Cracked wall
1103,"ผนังแตกร้าว  / Cracked wall, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, ตัวเลือก 10","https://drive.google.com/open?id=1zajLhgMmvakLk2KBuIruNr7MZREEuU55, https://drive.google.com/open?id=1tP-_glI0nhb3sQ-C1s8KA_hjFvRWrC7h, https://drive.google.com/open?id=1j5I8Tql6FZmh4ONKI0zkBUvIzSjLdDdM, https://drive.google.com/open?id=144nKqPyxRz9FkCCWPQ0GKnKsPj8Fq1OE, https://drive.google.com/open?id=1-WiRwOok8QN6qHxPNsfmdXsqlH1tHgS2, https://drive.google.com/open?id=1YveyHLmO5dlKfsQDLGZj3acDTwtBHFVf, https://drive.google.com/open?id=1Dr9T1ebAjSkAHCej3x9V6tqQ-r2gO2AL, https://drive.google.com/open?id=1NCTJtGd7wowgaLE6g8BYwldnrKdpufmy, https://drive.google.com/open?id=1Cu7Un782Bg-n-p4ipbqzmtjYDqQ2Dc1i",ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows
1103,"ผนังแตกร้าว  / Cracked wall, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, ตัวเลือก 10","https://drive.google.com/open?id=1zajLhgMmvakLk2KBuIruNr7MZREEuU55, https://drive.google.com/open?id=1tP-_glI0nhb3sQ-C1s8KA_hjFvRWrC7h, https://drive.google.com/open?id=1j5I8Tql6FZmh4ONKI0zkBUvIzSjLdDdM, https://drive.google.com/open?id=144nKqPyxRz9FkCCWPQ0GKnKsPj8Fq1OE, https://drive.google.com/open?id=1-WiRwOok8QN6qHxPNsfmdXsqlH1tHgS2, https://drive.google.com/open?id=1YveyHLmO5dlKfsQDLGZj3acDTwtBHFVf, https://drive.google.com/open?id=1Dr9T1ebAjSkAHCej3x9V6tqQ-r2gO2AL, https://drive.google.com/open?id=1NCTJtGd7wowgaLE6g8BYwldnrKdpufmy, https://drive.google.com/open?id=1Cu7Un782Bg-n-p4ipbqzmtjYDqQ2Dc1i",ตัวเลือก 10
1202,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken","https://drive.google.com/open?id=1RBwX84FMeSPBd1qT3QK1vQIhgjbgvbTX, https://drive.google.com/open?id=1KVjPyATqO3Ts_rboMenqkpcuXucuiSW6, https://drive.google.com/open?id=1tWYVe1hx4f5b_hVAU21nPWp9LNIwhrkK, https://drive.google.com/open?id=1BCoEKYXQGd-NyXBtycpy3v6SmGYnrBWq, https://drive.google.com/open?id=17R77f8bWBKAW1GZjhVi18-bw4yxzjJTv, https://drive.google.com/open?id=1EzXzKRuPpt132eNHxFMhT0dHOs4TdDQR, https://drive.google.com/open?id=1BLEOZhqTKR2pSdKuR-_jwwytJjUpDVGE, https://drive.google.com/open?id=1efCEFqlqatwZ-wiVzXqCCs0R1ikmaUTU, https://drive.google.com/open?id=10_6SITDGQHVMq_pF9dZ77n1rAIGfY0zU",ผนังแตกร้าว  / Cracked wall
